Time,W,A,C,S,Temperature
46.790000,0.000000,0.000000,0.000000,0.000000,33.885378
46.800000,0.000000,0.000000,0.000000,0.000000,33.888607
46.810000,0.000000,0.000000,0.000000,0.000000,33.891845
46.820000,0.000000,0.000000,0.000000,0.000000,33.895090
46.830000,0.000000,0.000000,0.000000,0.000000,33.898344
46.840000,0.000000,0.000000,0.000000,0.000000,33.901605
46.850000,0.000000,0.000000,0.000000,0.000000,33.904874
46.860000,0.000000,0.000000,0.000000,0.000000,33.908151
46.870000,0.000000,0.000000,0.000000,0.000000,33.911435
46.880000,0.000000,0.000000,0.000000,0.000000,33.914727
46.890000,0.000000,0.000000,0.000000,0.000000,33.918027
46.900000,0.000000,0.000000,0.000000,0.000000,33.921334
46.910000,0.000000,0.000000,0.000000,0.000000,33.924649
46.920000,0.000000,0.000000,0.000000,0.000000,33.927971
46.930000,0.000000,0.000000,0.000000,0.000000,33.931301
46.940000,0.000000,0.000000,0.000000,0.000000,33.934637
46.950000,0.000000,0.000000,0.000000,0.000000,33.937981
46.960000,0.000000,0.000000,0.000000,0.000000,33.941333
46.970000,0.000000,0.000000,0.000000,0.000000,33.944691
46.980000,0.000000,0.000000,0.000000,0.000000,33.948056
46.990000,0.000000,0.000000,0.000000,0.000000,33.951428
47.000000,0.000000,0.000000,0.000000,0.000000,33.954808
47.010000,0.000000,0.000000,0.000000,0.000000,33.958194
47.020000,0.000000,0.000000,0.000000,0.000000,33.961587
47.030000,0.000000,0.000000,0.000000,0.000000,33.964986
47.040000,0.000000,0.000000,0.000000,0.000000,33.968392
47.050000,0.000000,0.000000,0.000000,0.000000,33.971805
47.060000,0.000000,0.000000,0.000000,0.000000,33.975225
47.070000,0.000000,0.000000,0.000000,0.000000,33.978650
47.080000,0.000000,0.000000,0.000000,0.000000,33.982083
47.090000,0.000000,0.000000,0.000000,0.000000,33.985521
47.100000,0.000000,0.000000,0.000000,0.000000,33.988966
47.110000,0.000000,0.000000,0.000000,0.000000,33.992417
47.120000,0.000000,0.000000,0.000000,0.000000,33.995875
47.130000,0.000000,0.000000,0.000000,0.000000,33.999338
47.140000,0.000000,0.000000,0.000000,0.000000,34.002808
47.150000,0.000000,0.000000,0.000000,0.000000,34.006283
47.160000,0.000000,0.000000,0.000000,0.000000,34.009764
47.170000,0.000000,0.000000,0.000000,0.000000,34.013251
47.180000,0.000000,0.000000,0.000000,0.000000,34.016744
47.190000,0.000000,0.000000,0.000000,0.000000,34.020243
47.200000,0.000000,0.000000,0.000000,0.000000,34.023747
47.210000,0.000000,0.000000,0.000000,0.000000,34.027257
47.220000,0.000000,0.000000,0.000000,0.000000,34.030772
47.230000,0.000000,0.000000,0.000000,0.000000,34.034293
47.240000,0.000000,0.000000,0.000000,0.000000,34.037819
47.250000,0.000000,0.000000,0.000000,0.000000,34.041351
47.260000,0.000000,0.000000,0.000000,0.000000,34.044887
47.270000,0.000000,0.000000,0.000000,0.000000,34.048429
47.280000,0.000000,0.000000,0.000000,0.000000,34.051976
47.290000,0.000000,0.000000,0.000000,0.000000,34.055528
47.300000,0.000000,0.000000,0.000000,0.000000,34.059085
47.310000,0.000000,0.000000,0.000000,0.000000,34.062647
47.320000,0.000000,0.000000,0.000000,0.000000,34.066214
47.330000,0.000000,0.000000,0.000000,0.000000,34.069786
47.340000,0.000000,0.000000,0.000000,0.000000,34.073362
47.350000,0.000000,0.000000,0.000000,0.000000,34.076943
47.360000,0.000000,0.000000,0.000000,0.000000,34.080528
47.370000,0.000000,0.000000,0.000000,0.000000,34.084118
47.380000,0.000000,0.000000,0.000000,0.000000,34.087713
47.390000,0.000000,0.000000,0.000000,0.000000,34.091311
47.400000,0.000000,0.000000,0.000000,0.000000,34.094915
47.410000,0.000000,0.000000,0.000000,0.000000,34.098522
47.420000,0.000000,0.000000,0.000000,0.000000,34.102133
47.430000,0.000000,0.000000,0.000000,0.000000,34.105749
47.440000,0.000000,0.000000,0.000000,0.000000,34.109369
47.450000,0.000000,0.000000,0.000000,0.000000,34.112992
47.460000,0.000000,0.000000,0.000000,0.000000,34.116620
47.470000,0.000000,0.000000,0.000000,0.000000,34.120251
47.480000,0.000000,0.000000,0.000000,0.000000,34.123886
47.490000,0.000000,0.000000,0.000000,0.000000,34.127525
47.500000,0.000000,0.000000,0.000000,0.000000,34.131167
47.510000,0.000000,0.000000,0.000000,0.000000,34.134813
47.520000,0.000000,0.000000,0.000000,0.000000,34.138463
47.530000,0.000000,0.000000,0.000000,0.000000,34.142116
47.540000,0.000000,0.000000,0.000000,0.000000,34.145772
47.550000,0.000000,0.000000,0.000000,0.000000,34.149431
47.560000,0.000000,0.000000,0.000000,0.000000,34.153094
47.570000,0.000000,0.000000,0.000000,0.000000,34.156760
47.580000,0.000000,0.000000,0.000000,0.000000,34.160428
47.590000,0.000000,0.000000,0.000000,0.000000,34.164100
47.600000,0.000000,0.000000,0.000000,0.000000,34.167775
47.610000,0.000000,0.000000,0.000000,0.000000,34.171453
47.620000,0.000000,0.000000,0.000000,0.000000,34.175133
47.630000,0.000000,0.000000,0.000000,0.000000,34.178816
47.640000,0.000000,0.000000,0.000000,0.000000,34.182502
47.650000,0.000000,0.000000,0.000000,0.000000,34.186190
47.660000,0.000000,0.000000,0.000000,0.000000,34.189881
47.670000,0.000000,0.000000,0.000000,0.000000,34.193574
47.680000,0.000000,0.000000,0.000000,0.000000,34.197269
47.690000,0.000000,0.000000,0.000000,0.000000,34.200967
47.700000,0.000000,0.000000,0.000000,0.000000,34.204667
47.710000,0.000000,0.000000,0.000000,0.000000,34.208370
47.720000,0.000000,0.000000,0.000000,0.000000,34.212074
47.730000,0.000000,0.000000,0.000000,0.000000,34.215780
47.740000,0.000000,0.000000,0.000000,0.000000,34.219488
47.750000,0.000000,0.000000,0.000000,0.000000,34.223198
47.760000,0.000000,0.000000,0.000000,0.000000,34.226910
47.770000,0.000000,0.000000,0.000000,0.000000,34.230624
47.780000,0.000000,0.000000,0.000000,0.000000,34.234339
47.790000,0.000000,0.000000,0.000000,0.000000,34.238056
47.800000,0.000000,0.000000,0.000000,0.000000,34.241774
47.810000,0.000000,0.000000,0.000000,0.000000,34.245494
47.820000,0.000000,0.000000,0.000000,0.000000,34.249215
47.830000,0.000000,0.000000,0.000000,0.000000,34.252937
47.840000,0.000000,0.000000,0.000000,0.000000,34.256661
47.850000,0.000000,0.000000,0.000000,0.000000,34.260386
47.860000,0.000000,0.000000,0.000000,0.000000,34.264112
47.870000,0.000000,0.000000,0.000000,0.000000,34.267839
47.880000,0.000000,0.000000,0.000000,0.000000,34.271566
47.890000,0.000000,0.000000,0.000000,0.000000,34.275295
47.900000,0.000000,0.000000,0.000000,0.000000,34.279024
47.910000,0.000000,0.000000,0.000000,0.000000,34.282754
47.920000,0.000000,0.000000,0.000000,0.000000,34.286485
47.930000,0.000000,0.000000,0.000000,0.000000,34.290217
47.940000,0.000000,0.000000,0.000000,0.000000,34.293948
47.950000,0.000000,0.000000,0.000000,0.000000,34.297681
47.960000,0.000000,0.000000,0.000000,0.000000,34.301413
47.970000,0.000000,0.000000,0.000000,0.000000,34.305146
47.980000,0.000000,0.000000,0.000000,0.000000,34.308879
47.990000,0.000000,0.000000,0.000000,0.000000,34.312613
48.000000,0.000000,0.000000,0.000000,0.000000,34.316346
48.010000,0.000000,0.000000,0.000000,0.000000,34.320080
48.020000,0.000000,0.000000,0.000000,0.000000,34.323813
48.030000,0.000000,0.000000,0.000000,0.000000,34.327546
48.040000,0.000000,0.000000,0.000000,0.000000,34.331279
48.050000,0.000000,0.000000,0.000000,0.000000,34.335012
48.060000,0.000000,0.000000,0.000000,0.000000,34.338744
48.070000,0.000000,0.000000,0.000000,0.000000,34.342476
48.080000,0.000000,0.000000,0.000000,0.000000,34.346207
48.090000,0.000000,0.000000,0.000000,0.000000,34.349938
48.100000,0.000000,0.000000,0.000000,0.000000,34.353668
48.110000,0.000000,0.000000,0.000000,0.000000,34.357397
48.120000,0.000000,0.000000,0.000000,0.000000,34.361126
48.130000,0.000000,0.000000,0.000000,0.000000,34.364854
48.140000,0.000000,0.000000,0.000000,0.000000,34.368581
48.150000,0.000000,0.000000,0.000000,0.000000,34.372306
48.160000,0.000000,0.000000,0.000000,0.000000,34.376031
48.170000,0.000000,0.000000,0.000000,0.000000,34.379755
48.180000,0.000000,0.000000,0.000000,0.000000,34.383477
48.190000,0.000000,0.000000,0.000000,0.000000,34.387198
48.200000,0.000000,0.000000,0.000000,0.000000,34.390918
48.210000,0.000000,0.000000,0.000000,0.000000,34.394636
48.220000,0.000000,0.000000,0.000000,0.000000,34.398353
48.230000,0.000000,0.000000,0.000000,0.000000,34.402068
48.240000,0.000000,0.000000,0.000000,0.000000,34.405782
48.250000,0.000000,0.000000,0.000000,0.000000,34.409494
48.260000,0.000000,0.000000,0.000000,0.000000,34.413204
48.270000,0.000000,0.000000,0.000000,0.000000,34.416912
48.280000,0.000000,0.000000,0.000000,0.000000,34.420618
48.290000,0.000000,0.000000,0.000000,0.000000,34.424323
48.300000,0.000000,0.000000,0.000000,0.000000,34.428025
48.310000,0.000000,0.000000,0.000000,0.000000,34.431725
48.320000,0.000000,0.000000,0.000000,0.000000,34.435423
48.330000,0.000000,0.000000,0.000000,0.000000,34.439118
48.340000,0.000000,0.000000,0.000000,0.000000,34.442812
48.350000,0.000000,0.000000,0.000000,0.000000,34.446502
48.360000,0.000000,0.000000,0.000000,0.000000,34.450191
48.370000,0.000000,0.000000,0.000000,0.000000,34.453876
48.380000,0.000000,0.000000,0.000000,0.000000,34.457559
48.390000,0.000000,0.000000,0.000000,0.000000,34.461240
48.400000,0.000000,0.000000,0.000000,0.000000,34.464917
48.410000,0.000000,0.000000,0.000000,0.000000,34.468592
48.420000,0.000000,0.000000,0.000000,0.000000,34.472264
48.430000,0.000000,0.000000,0.000000,0.000000,34.475933
48.440000,0.000000,0.000000,0.000000,0.000000,34.479599
48.450000,0.000000,0.000000,0.000000,0.000000,34.483261
48.460000,0.000000,0.000000,0.000000,0.000000,34.486921
48.470000,0.000000,0.000000,0.000000,0.000000,34.490577
48.480000,0.000000,0.000000,0.000000,0.000000,34.494230
48.490000,0.000000,0.000000,0.000000,0.000000,34.497879
48.500000,0.000000,0.000000,0.000000,0.000000,34.501525
48.510000,0.000000,0.000000,0.000000,0.000000,34.505167
48.520000,0.000000,0.000000,0.000000,0.000000,34.508806
48.530000,0.000000,0.000000,0.000000,0.000000,34.512441
48.540000,0.000000,0.000000,0.000000,0.000000,34.516072
48.550000,0.000000,0.000000,0.000000,0.000000,34.519700
48.560000,0.000000,0.000000,0.000000,0.000000,34.523324
48.570000,0.000000,0.000000,0.000000,0.000000,34.526943
48.580000,0.000000,0.000000,0.000000,0.000000,34.530559
48.590000,0.000000,0.000000,0.000000,0.000000,34.534170
48.600000,0.000000,0.000000,0.000000,0.000000,34.537778
48.610000,0.000000,0.000000,0.000000,0.000000,34.541381
48.620000,0.000000,0.000000,0.000000,0.000000,34.544980
48.630000,0.000000,0.000000,0.000000,0.000000,34.548574
48.640000,0.000000,0.000000,0.000000,0.000000,34.552164
48.650000,0.000000,0.000000,0.000000,0.000000,34.555750
48.660000,0.000000,0.000000,0.000000,0.000000,34.559330
48.670000,0.000000,0.000000,0.000000,0.000000,34.562907
48.680000,0.000000,0.000000,0.000000,0.000000,34.566478
48.690000,0.000000,0.000000,0.000000,0.000000,34.570045
48.700000,0.000000,0.000000,0.000000,0.000000,34.573607
48.710000,0.000000,0.000000,0.000000,0.000000,34.577164
48.720000,0.000000,0.000000,0.000000,0.000000,34.580716
48.730000,0.000000,0.000000,0.000000,0.000000,34.584263
48.740000,0.000000,0.000000,0.000000,0.000000,34.587805
48.750000,0.000000,0.000000,0.000000,0.000000,34.591342
48.760000,0.000000,0.000000,0.000000,0.000000,34.594873
48.770000,0.000000,0.000000,0.000000,0.000000,34.598399
48.780000,0.000000,0.000000,0.000000,0.000000,34.601920
48.790000,0.000000,0.000000,0.000000,0.000000,34.605435
48.800000,0.000000,0.000000,0.000000,0.000000,34.608945
48.810000,0.000000,0.000000,0.000000,0.000000,34.612449
48.820000,0.000000,0.000000,0.000000,0.000000,34.615948
48.830000,0.000000,0.000000,0.000000,0.000000,34.619441
48.840000,0.000000,0.000000,0.000000,0.000000,34.622928
48.850000,0.000000,0.000000,0.000000,0.000000,34.626409
48.860000,0.000000,0.000000,0.000000,0.000000,34.629885
48.870000,0.000000,0.000000,0.000000,0.000000,34.633354
48.880000,0.000000,0.000000,0.000000,0.000000,34.636818
48.890000,0.000000,0.000000,0.000000,0.000000,34.640275
48.900000,0.000000,0.000000,0.000000,0.000000,34.643726
48.910000,0.000000,0.000000,0.000000,0.000000,34.647171
48.920000,0.000000,0.000000,0.000000,0.000000,34.650610
48.930000,0.000000,0.000000,0.000000,0.000000,34.654042
48.940000,0.000000,0.000000,0.000000,0.000000,34.657468
48.950000,0.000000,0.000000,0.000000,0.000000,34.660887
48.960000,0.000000,0.000000,0.000000,0.000000,34.664300
48.970000,0.000000,0.000000,0.000000,0.000000,34.667706
48.980000,0.000000,0.000000,0.000000,0.000000,34.671106
48.990000,0.000000,0.000000,0.000000,0.000000,34.674499
49.000000,0.000000,0.000000,0.000000,0.000000,34.677885
49.010000,0.000000,0.000000,0.000000,0.000000,34.681264
49.020000,0.000000,0.000000,0.000000,0.000000,34.684636
49.030000,0.000000,0.000000,0.000000,0.000000,34.688001
49.040000,0.000000,0.000000,0.000000,0.000000,34.691360
49.050000,0.000000,0.000000,0.000000,0.000000,34.694711
49.060000,0.000000,0.000000,0.000000,0.000000,34.698055
49.070000,0.000000,0.000000,0.000000,0.000000,34.701392
49.080000,0.000000,0.000000,0.000000,0.000000,34.704721
49.090000,0.000000,0.000000,0.000000,0.000000,34.708043
49.100000,0.000000,0.000000,0.000000,0.000000,34.711358
49.110000,0.000000,0.000000,0.000000,0.000000,34.714665
49.120000,0.000000,0.000000,0.000000,0.000000,34.717965
49.130000,0.000000,0.000000,0.000000,0.000000,34.721257
49.140000,0.000000,0.000000,0.000000,0.000000,34.724542
49.150000,0.000000,0.000000,0.000000,0.000000,34.727819
49.160000,0.000000,0.000000,0.000000,0.000000,34.731088
49.170000,0.000000,0.000000,0.000000,0.000000,34.734349
49.180000,0.000000,0.000000,0.000000,0.000000,34.737602
49.190000,0.000000,0.000000,0.000000,0.000000,34.740848
49.200000,0.000000,0.000000,0.000000,0.000000,34.744085
49.210000,0.000000,0.000000,0.000000,0.000000,34.747314
49.220000,0.000000,0.000000,0.000000,0.000000,34.750536
49.230000,0.000000,0.000000,0.000000,0.000000,34.753749
49.240000,0.000000,0.000000,0.000000,0.000000,34.756953
49.250000,0.000000,0.000000,0.000000,0.000000,34.760150
49.260000,0.000000,0.000000,0.000000,0.000000,34.763338
49.270000,0.000000,0.000000,0.000000,0.000000,34.766518
49.280000,0.000000,0.000000,0.000000,0.000000,34.769689
49.290000,0.000000,0.000000,0.000000,0.000000,34.772852
49.300000,0.000000,0.000000,0.000000,0.000000,34.776006
49.310000,0.000000,0.000000,0.000000,0.000000,34.779152
49.320000,0.000000,0.000000,0.000000,0.000000,34.782289
49.330000,0.000000,0.000000,0.000000,0.000000,34.785417
49.340000,0.000000,0.000000,0.000000,0.000000,34.788537
49.350000,0.000000,0.000000,0.000000,0.000000,34.791647
49.360000,0.000000,0.000000,0.000000,0.000000,34.794749
49.370000,0.000000,0.000000,0.000000,0.000000,34.797841
49.380000,0.000000,0.000000,0.000000,0.000000,34.800925
49.390000,0.000000,0.000000,0.000000,0.000000,34.804000
49.400000,0.000000,0.000000,0.000000,0.000000,34.807065
49.410000,0.000000,0.000000,0.000000,0.000000,34.810122
49.420000,0.000000,0.000000,0.000000,0.000000,34.813169
49.430000,0.000000,0.000000,0.000000,0.000000,34.816207
49.440000,0.000000,0.000000,0.000000,0.000000,34.819235
49.450000,0.000000,0.000000,0.000000,0.000000,34.822254
49.460000,0.000000,0.000000,0.000000,0.000000,34.825264
49.470000,0.000000,0.000000,0.000000,0.000000,34.828264
49.480000,0.000000,0.000000,0.000000,0.000000,34.831255
49.490000,0.000000,0.000000,0.000000,0.000000,34.834236
49.500000,0.000000,0.000000,0.000000,0.000000,34.837207
49.510000,0.000000,0.000000,0.000000,0.000000,34.840169
49.520000,0.000000,0.000000,0.000000,0.000000,34.843121
49.530000,0.000000,0.000000,0.000000,0.000000,34.846063
49.540000,0.000000,0.000000,0.000000,0.000000,34.848995
49.550000,0.000000,0.000000,0.000000,0.000000,34.851918
49.560000,0.000000,0.000000,0.000000,0.000000,34.854830
49.570000,0.000000,0.000000,0.000000,0.000000,34.857733
49.580000,0.000000,0.000000,0.000000,0.000000,34.860625
49.590000,0.000000,0.000000,0.000000,0.000000,34.863508
49.600000,0.000000,0.000000,0.000000,0.000000,34.866380
49.610000,0.000000,0.000000,0.000000,0.000000,34.869242
49.620000,0.000000,0.000000,0.000000,0.000000,34.872094
49.630000,0.000000,0.000000,0.000000,0.000000,34.874936
49.640000,0.000000,0.000000,0.000000,0.000000,34.877767
49.650000,0.000000,0.000000,0.000000,0.000000,34.880588
49.660000,0.000000,0.000000,0.000000,0.000000,34.883398
49.670000,0.000000,0.000000,0.000000,0.000000,34.886198
49.680000,0.000000,0.000000,0.000000,0.000000,34.888987
49.690000,0.000000,0.000000,0.000000,0.000000,34.891766
49.700000,0.000000,0.000000,0.000000,0.000000,34.894535
49.710000,0.000000,0.000000,0.000000,0.000000,34.897292
49.720000,0.000000,0.000000,0.000000,0.000000,34.900039
49.730000,0.000000,0.000000,0.000000,0.000000,34.902775
49.740000,0.000000,0.000000,0.000000,0.000000,34.905501
49.750000,0.000000,0.000000,0.000000,0.000000,34.908215
49.760000,0.000000,0.000000,0.000000,0.000000,34.910919
49.770000,0.000000,0.000000,0.000000,0.000000,34.913612
49.780000,0.000000,0.000000,0.000000,0.000000,34.916293
49.790000,0.000000,0.000000,0.000000,0.000000,34.918964
49.800000,0.000000,0.000000,0.000000,0.000000,34.921624
49.810000,0.000000,0.000000,0.000000,0.000000,34.924273
49.820000,0.000000,0.000000,0.000000,0.000000,34.926910
49.830000,0.000000,0.000000,0.000000,0.000000,34.929536
49.840000,0.000000,0.000000,0.000000,0.000000,34.932152
49.850000,0.000000,0.000000,0.000000,0.000000,34.934755
49.860000,0.000000,0.000000,0.000000,0.000000,34.937348
49.870000,0.000000,0.000000,0.000000,0.000000,34.939929
49.880000,0.000000,0.000000,0.000000,0.000000,34.942499
49.890000,0.000000,0.000000,0.000000,0.000000,34.945058
49.900000,0.000000,0.000000,0.000000,0.000000,34.947605
49.910000,0.000000,0.000000,0.000000,0.000000,34.950140
49.920000,0.000000,0.000000,0.000000,0.000000,34.952664
49.930000,0.000000,0.000000,0.000000,0.000000,34.955176
49.940000,0.000000,0.000000,0.000000,0.000000,34.957677
49.950000,0.000000,0.000000,0.000000,0.000000,34.960166
49.960000,0.000000,0.000000,0.000000,0.000000,34.962644
49.970000,0.000000,0.000000,0.000000,0.000000,34.965109
49.980000,0.000000,0.000000,0.000000,0.000000,34.967563
49.990000,0.000000,0.000000,0.000000,0.000000,34.970005
50.000000,0.000000,0.000000,0.000000,0.000000,34.972436
50.010000,0.000000,0.000000,0.000000,0.000000,34.974854
50.020000,0.000000,0.000000,0.000000,0.000000,34.977261
